tweet_id,created_at,raw_text_tweet,user_location,retweet_count,like_count
1.95e+18,21-07-2025 08:06,"@MTPHereToHelp @MumbaiPolice Please resolve the traffic situation at Gandhinagar Signal LBS/JVLR. North South East and West bound traffic, all are jammed every day at any point of time.",Gandhinagar,0,0
1.94e+18,30-06-2025 12:44,"@gemsofbabus_ @mybmc @MMRDAOfficial we want same infra at #MMR , ask @BMCGarden to prepare fountains and beautiful squares at key traffic junction like bkc mtnl, amar mahel ,ramabai signal , gandhinagar , bandra , lokhandwala , borivali, fountain ghodbander cc @CMOMaharashtra @AjitPawarSpeaks",Gandhinagar,0,0
1.94e+18,30-06-2025 08:48,"Ahmedabad To Gandhinagar in 30 Minutes? Gujarat To Get Its First Zero-Traffic-Signal Corridor - Details
https://t.co/R1QTG6Wzhm",Gandhinagar,0,5
1.93e+18,11-06-2025 04:36,"@MumbaiPolice 
@MTPHereToHelp 
With the commissioning of Vikhroli ROB, the north bound traffic from Vikhroli on LBS turning right at Gandhinagar towards Eastern express highway has reduced, request that the traffic signal interval should be reduced in view of reduction in traffic",Gandhinagar,0,0
1.93e+18,01-06-2025 02:40,"No divider on this bridge, Vikhroli is going to witness all the traffic getting to rcity skipping Gandhinagar signal. Horrible planning.",Gandhinagar,0,3
1.93e+18,31-05-2025 22:16,"@mashrujeet @MNCDFbombay @RoadsOfMumbai @mumbaimatterz @ChandivaliCCWA @mulund_info @JuhuBuzz Much awaited, hopefully reduces traffic at Shreyas signal ghatkopar and gandhinagar powai, but that would increase traffic at kailash complex",Gandhinagar,0,2
1.91e+18,17-04-2025 04:59,"@MTPHereToHelp There is heavy traffic congestion on eastern express Highway till Gandhinagar signal
Kindly support in getting that cleared",Gandhinagar,0,0
1.9e+18,16-03-2025 12:02,"I immediately followed the bus, captured bus photographs, and confirmed its details of the bus. Visited Gandhinagar Police station to raise complaint. Incident happened around 03:55 PM near Biblehouse traffic signal. https://t.co/MkrkOFIbyv",Gandhinagar,0,0
1.9e+18,13-03-2025 12:50,"@HDCityTraffic
People facing traffic jams at signal of Gandhinagar, Dharwad due to vehicle parking just before the signal towards Dharwad city. Today (approx 5.17pm, 13Mar2025) a red car No. GA06E6343 parked, people encountered jam. Kindly take this as a complaint &amp; take action. https://t.co/cFZVzz5Brn",Gandhinagar,0,0
1.9e+18,27-02-2025 10:31,"@MTPHereToHelp at Huma signal near Kanjurmarg station around 12 pm, signal green but no one follows and no traffic police at such a main traffic junction which creates such mess and delay on LBS Gandhinagar signal, plz do something https://t.co/fDaOQDKvQN",Gandhinagar,0,0
1.88e+18,27-01-2025 08:00,@Kenu73 Go to Gandhinagar. You will not find many RED LIGHTS SIGNAL. Most of them are closed and not required. They go crazy like seeing 30 cars on the road as it is a lot of traffic.,Gandhinagar,0,0
1.88e+18,16-01-2025 06:22,@RoadsOfMumbai Uniformed Traffic police are always present on key junctions ....like Gandhinagar which is important signal...but you can see on EE highways where they are only for bribe....ex..Kurla Signal,Gandhinagar,0,0
1.87e+18,09-12-2024 19:21,@MTPHereToHelp Pls inform Gandhinagar signal traffic control room,Gandhinagar,0,0
1.85e+18,26-10-2024 13:14,Traffic jam is observed from YS Colony bus stop till Gandhinagar signal at easy buy mall as the visitors have parked their vehicles on the main road which has occupied the entire one lane. This mall has the basement parking facility but still customers park the vehicles on the…,Gandhinagar,3,10
1.84e+18,10-10-2024 03:06,"@MTPHereToHelp , traffic jam on lbs marg, from great eastern to Gandhinagar signal and wrong side traffic",Gandhinagar,0,0
1.84e+18,08-10-2024 02:59,"@MTPHereToHelp , heavy traffic and wrong side on lbs Marg from Kanjurmarg to Gandhinagar signal. Pls regulate immediately.",Gandhinagar,0,0
1.84e+18,01-10-2024 17:06,"*SEEKING SUPPORT*
Heavy traffic b/w Huma and Gandhinagar signals due to parked private buses. Please sign this online petition which we can then submit to Mumbai Traffic Police senior officials: 
https://t.co/ygW6QM0SmJ",Gandhinagar,0,1
1.84e+18,19-09-2024 04:00,@MTPHereToHelp  Please clear the traffic congestion at LBS Marg at Gandhinagar Signal. Looks like it will continue for hours . Pls intervene..,Gandhinagar,0,0
1.84e+18,19-09-2024 03:12,"@MTPHereToHelp , pls regulate heavy wrong side traffic from Runwal forest onwards on lbs marg towards Gandhinagar signal",Gandhinagar,0,0
1.84e+18,17-09-2024 06:13,"@mybmc
@mybmcWardS
@MMRDAOfficial 
@MTPHereToHelp 
@rautsanjay61 
@sanjaydinapati1 
@mihirkotecha 
@KiritSomaiya 
This tree trunk has been left near Gandhinagar signal .It occupies 1 1/2 lane, causing traffic congestion, increasing air pollution. Requires immediate removal. https://t.co/RUelmWK2dj",Gandhinagar,0,0
1.83e+18,03-09-2024 04:05,@MTPHereToHelp Please help clear traffic at Gandhinagar Signal on LBS Marg. Heavy traffic lines...,Gandhinagar,0,0
1.83e+18,22-08-2024 02:25,Please deploy a team of traffic police at Kanjur signal before Gandhinagar @MTPHereToHelp everyday there are vehicles entering from wrong side and also the company buses. It’s an everyday mess. Very difficult to travel.,Gandhinagar,0,0
1.82e+18,04-08-2024 11:36,"@MTPHereToHelp from kajurmarg to gandhinagar on lbs heavy traffic without logic ,roadside parking near car showroom on small road , signal time etc do smothing",Gandhinagar,0,0
1.82e+18,29-07-2024 03:14,"@MTPHereToHelp , pls regulate wrong side traffic near Kanjurmarg west both signals on lbs marg. Also, pls update on the steps taken to ease traffic towards Gandhinagar signal",Gandhinagar,0,0
1.82e+18,25-07-2024 02:46,@MTPHereToHelp Gross traffic mismanagement at Gandhinagar junction is a daily affair. The signal timing doesn’t reflect the reality and amount of traffic from all sides. Causing atleast a kilometre long jam on southbound strech of LBS. Are there ever reviews of such things?,Gandhinagar,0,0
1.82e+18,22-07-2024 04:09,"@MTPHereToHelp  Kindly solve this daily issue of traffic congestion on LBS Marg, Gandhinagar Signal.  Today also there is a 3 km long line awaiting at this Signal on LBS.",Gandhinagar,0,0
1.81e+18,19-07-2024 04:43,@MTPHereToHelp Why not keep free left turn at Gandhinagar signal LBS marg? This would ease out so much traffic @RoadsOfMumbai @mumbaitraffic,Gandhinagar,1,0
1.81e+18,12-07-2024 14:46,@MTPHereToHelp traffic from Runwal forests to Gandhinagar signal is getting worse day by day. It takes 35-40 mins to cross 2 Km distance...please take action against Buses who take Uturn from Dmart signal..,Gandhinagar,0,0
1.81e+18,11-07-2024 04:57,"@MTPHereToHelp Gandhinagar traffic has reached till Bhandup Mangatram. 
Reduce the signal time so that vehicles keep moving and dont queue up on LBS marg. https://t.co/5nRPgYyINA",Gandhinagar,0,0
1.81e+18,10-07-2024 04:07,"@MTPHereToHelp 
Can you please clear the traffic on LBS at Gandhinagar Signal?

This is a daily affair... An extended green will surely help in halving the traffic",Gandhinagar,0,0
1.8e+18,15-06-2024 06:22,"@sanghaviharsh Surat city na signal gandhinagar ane ahmedavad thi anticlock wise che.
Jenathi accident ane traffic thay che.",Gandhinagar,0,0
1.8e+18,13-06-2024 17:46,"@indiaemerges Gandhinagar the capital is away from Ahmedabad city which helps in amazingly reduced traffic due to goverment offices and vehicles etc. 

SG highway is a dream. River front is brilliant. Parallel road offers 10/12 kms straight road to the airport from the city without a signal.",Gandhinagar,0,2
1.8e+18,13-06-2024 03:50,"@MTPHereToHelp massive traffic at. Gandhinagar signal near Huma talkies due to illegal parking and pickup of employees by pvt busses( NBS TRAVELS) , since last 2 weeks , kindly take action and shift the pickup point on the other side of LBS till metro traffic issue gets resolved.",Gandhinagar,0,0
1.8e+18,11-06-2024 03:28,"@AmitRustagi1981 @mybmcWardS @RoadsOfMumbai @mumbaimatterz @CMOMaharashtra @Dev_Fadnavis @AjitPawarSpeaks @mieknathshinde Following issues for cause:
- There are NO traffic warden at Huma Kanjur signal. 
- Office pick up buses block road where Gandhinagar metro station  is constructed. Narrowing road for single vehicle traffic flow 
- vehicles take a U from the various temporary cut at the divider",Gandhinagar,1,0
1.52e+18,10-05-2022 06:07,@sumanthraman Good Question. There is a stretch of encroachment on Arcot Road at Virugambakkam which is untouched for 3 decades apparently because the owner is politically connected. Chennai has expanded beyond Poonamallee but nobody removes this bottleneck encroachment on Virugambakkam,Arcot,0,2
1.17e+18,29-08-2019 01:55,"Hawkers occupy both sides of Arcot road making the already-narrow road a bottleneck for motorists while crossing the flyover underneath.
https://t.co/51eIT9Fkgk",Arcot,0,0
8.19e+17,10-01-2017 15:15,@cctpolice Sir Bottleneck congestion at Vadapalani Forum mall bcos of at least 2 rows of Cars parked illegally on Arcot Road. Pl take action,Arcot,1,0
8.19e+17,10-01-2017 15:13,@chennaipolice_ Traffic Jam most of the time near Vadapalani Forum mall bcos of 2 rows of Cars parked in Arcot Road - Bottleneck congestion,Arcot,0,0
1.7e+18,07-09-2023 11:25,"Happy to see a traffic police near tollgate signal circuit house taking  action against the school kids who were traveling on bus foot board 5min ago , #Thankyou Cop @VellorePolice #Vellore @collectorvello1 @dmkathiranand",Vellore,0,1
1.81e+18,13-07-2024 01:32,"NH 40 via Chittoor is an alternate route between Bangalore and Chennai. Now, Bommasamudram Railway Gate crossing in Chittoor is closed (reasons unknown, no signs), forcing a detour at Naraharipeta Checkpost via SH 502 to Katpadi town. This is a strangulation drive for travelers.…",Katpadi,0,3
1.81e+18,12-07-2024 16:13,"With only 2 highways from Chennai to Bangalore, commuters face harassment from politicians exploiting infrastructure development for profit. NH48, with 23 flyovers between Walajapet and Chennai, is a death trap. Now, the Old Madras Highway is closed at Katpadi Railway crossing,…",Katpadi,1,3
1.83e+18,10-09-2024 12:24,#ilamkurall news @இளம்குறள் செய்திகள் #Thirupathur @ஜோலார்பேட்டை #bike @accident #police @vellore #digital news @news portal #https://ilamkurallnews.live/ @kanyakumari #Nagercoil @DMK https://t.co/b6l3hveoLn,Vellore,0,0
1.79e+18,06-05-2024 06:50,@இளம்குறள் செய்திகள் @ilamkurall news @news @thirupathur @vaniyambadi @pudur @chennai @Bangalore @national @highways @bike @accident @police @vellore @digital news @hospital https://t.co/JahPtMYOj3,Vellore,0,0
1.78e+18,24-04-2024 12:24,@இளம்குறள் செய்திகள் @ilamkurall news @news @murder @drugs @liquor @police @accident @car @bike @vellore @digital news @contract labour @electricity @pole https://t.co/YFCVqGBA1k,Vellore,0,0
1.78e+18,24-04-2024 12:24,@இளம்குறள் செய்திகள் @ilamkurall news @news @murder @drugs @liquor @police @accident @car @bike @vellore @digital news @contract labour @electricity @pole @evm machine @collector https://t.co/h0AuftOZvY,Vellore,0,0
1.78e+18,24-04-2024 12:24,@இளம்குறள் செய்திகள் @ilamkurall news @news @murder @drugs @liquor @police @accident @car @bike @vellore @digital news @contract labour @electricity @pole @evm machine @collector https://t.co/iqhhbJmaxs,Vellore,0,0
1.78e+18,24-04-2024 12:24,@இளம்குறள் செய்திகள் @ilamkurall news @news @murder @drugs @liquor @police @accident @car @bike @vellore @digital news https://t.co/20ZXNAASSc,Vellore,0,0
1.76e+18,26-02-2024 07:36,@ilamkurall news @இளம்குறள் செய்திகள் @news @tuticorin @Jayalalithaa @AIADMK @vellore @digital news @modi @helipad @helicopter @army @Navy @ஓட்டப்பிடாரம் @bike @accident @lorry @bus @police @ambulance @arumuganery @virudhunagar @thiruchendur @kovilpatti https://t.co/GO2h3BiHgd,Vellore,0,0
1.76e+18,26-02-2024 07:36,@ilamkurall news @இளம்குறள் செய்திகள் @news @tuticorin @Jayalalithaa @AIADMK @vellore @digital news @modi @helipad @helicopter @army @Navy @ஓட்டப்பிடாரம் @bike @accident @lorry @bus @police @ambulance @arumuganery @virudhunagar @thiruchendur@kovilpatti @Stalin @winfast @security https://t.co/5SaZH7pj1w,Vellore,0,0
1.76e+18,26-02-2024 07:36,@ilamkurall news @இளம்குறள் செய்திகள் @news @tuticorin @Jayalalithaa @AIADMK @vellore @digital news @modi @helipad @helicopter @army @Navy @ஓட்டப்பிடாரம் @bike @accident @lorry @police @ambulance @arumuganery @virudhunagar @thiruchendur @kovilpatti @Stalin @winfast @security https://t.co/SiPgiyUZ5U,Vellore,0,0
1.76e+18,26-02-2024 07:36,@ilamkurall news @இளம்குறள் செய்திகள் @news @tuticorin @Jayalalithaa @AIADMK @vellore @digital news @modi @helipad @helicopter @army @Navy @ஓட்டப்பிடாரம் @bike @accident @lorry @bus @police @ambulance @arumuganery @virudhunagar @thiruchendur https://t.co/3RQnLWMJVY,Vellore,0,0
1.76e+18,26-02-2024 07:36,@ilamkurall news @இளம்குறள் செய்திகள் @news @tuticorin @Jayalalithaa @AIADMK @vellore @digital news @modi @helipad @helicopter @army @Navy @ஓட்டப்பிடாரம் @bike @accident @lorry @bus @police @ambulance @arumuganery @virudhunagar @thiruchendur @kovilpatti @Stalin @winfast https://t.co/AHBVehDuAq,Vellore,0,0
1.76e+18,26-02-2024 07:36,@ilamkurall news @இளம்குறள் செய்திகள் @news @tuticorin @Jayalalithaa @AIADMK @vellore @digital news @modi @helipad @helicopter @army @Navy @ஓட்டப்பிடாரம் @bike @accident @lorry @bus @police @ambulance https://t.co/3fOky6HddE,Vellore,0,0
1.76e+18,25-02-2024 09:44,@ilamkurall news @இளம்குறள் செய்திகள் @news @bike @car @accident @Salem @yelagiri @tuticorin @thirupathur @vellore @digital news https://t.co/VtAzYEgvFm,Vellore,0,0
1.76e+18,25-02-2024 09:44,@ilamkurall news @இளம்குறள் செய்திகள் @news @bike @car @accident @Salem @yelagiri @tuticorin @thirupathur @vellore @digital news @Stalin @kanimozhi @Geetha Jeevan https://t.co/b321u9GjKL,Vellore,0,0
1.76e+18,25-02-2024 09:44,@ilamkurall news @இளம்குறள் செய்திகள் @news @bike @car @accident @Salem @yelagiri @tuticorin @thirupathur @vellore @digital news @Stalin @kanimozhi @Geetha Jeevan https://t.co/NYrwMAyDxt,Vellore,0,0
1.75e+18,05-02-2024 05:54,@இளம்குறள் செய்திகள் @ilamkurall news @news @tuticorin @collector @exam @inspection @vellore @digital news @thiruchendur @devotees @முருகர் @lord muruga @bike accident @spot death @ambulance @hospital @police https://t.co/oq90ggwxRn,Vellore,0,0
1.75e+18,03-02-2024 06:42,@இளம்குறள் செய்திகள் @ilamkurall news @news @Tiruppur @IG @SP @transfer @vellore @digital news @tuticorin @balaji Saravanan @ஶ்ரீவைகுண்டம் @bike @accident https://t.co/ikR1DFpPHW,Vellore,0,0
1.75e+18,03-02-2024 06:42,@இளம்குறள் செய்திகள் @ilamkurall news @news @Tiruppur @IG @SP @transfer @vellore @digital news @tuticorin @balaji Saravanan @ஶ்ரீவைகுண்டம் @bike @accident @gutka @church https://t.co/IZ3vRZUvpr,Vellore,0,0
1.75e+18,03-02-2024 06:42,@இளம்குறள் செய்திகள் @ilamkurall news @news @Tiruppur @IG @SP @transfer @vellore @digital news @tuticorin @balaji Saravanan @ஶ்ரீவைகுண்டம் @bike @accident @gutka @church @actor @vijay @political party @Ramanathapuram @book fair https://t.co/aNbeYVxGha,Vellore,0,1
1.75e+18,03-02-2024 06:42,@இளம்குறள் செய்திகள் @ilamkurall news @news @Tiruppur @IG @SP @transfer @vellore @digital news @tuticorin @balaji Saravanan @ஶ்ரீவைகுண்டம் @bike @accident @gutka https://t.co/SUtPis1H2y,Vellore,0,0
1.75e+18,03-02-2024 06:42,@இளம்குறள் செய்திகள் @ilamkurall news @news @Tiruppur @IG @SP @transfer @vellore @digital news @tuticorin @balaji Saravanan @ஶ்ரீவைகுண்டம் @bike @accident @gutka @church @actor @vijay @political party https://t.co/ZRMYeoawFH,Vellore,0,0
1.73e+18,02-12-2023 15:39,@இளம்குறள் செய்திகள் @ilamkurall news @news @thirupathur @collector office @accident @police @bike accident @vellore @digital news https://t.co/MUwn9Nm1mr,Vellore,0,0
1.71e+18,22-09-2023 15:23,@இளம்குறள் செய்திகள் @ilamkurall news @news @tirupathur @ambur @bike accident @isro @digital news @vellore https://t.co/HV40SlV8YP,Vellore,0,0
1.57e+18,21-09-2022 06:43,"டிப்பா் லாரி மீது பைக் மோதி விபத்து; வாலாஜா அருகே வாலிபர் துடிதுடித்து பலி!
#ACCIDENT #ranipet #walaja 
https://t.co/CMIoIuxLUv",,0,0
1.55e+18,29-07-2022 21:28,இருசக்கர வாகனத்தின் மீது ஏறிய லாரி… நூலிழையில் உயிர்தப்பிய இருபெண்கள்… வைரலாகும் அதிர்ச்சி வீடியோ..!! – Update News 360 | Tamil News Online | Live News | Breaking News Online | Latest Update News https://t.co/RVMMGDMnni,,0,0
1.53e+18,18-05-2022 07:24,"திருப்பத்தூர்: நேருக்கு நேர் மோதிய பைக்; தேர்வெழுத சென்ற மாணவன் பரிதாபமாக பலி!
#ACCIDENT #bikeaccident #tirupathuraccident #studentdied

https://t.co/eT98lbNLSX",,0,0
1.53e+18,17-05-2022 10:04,"வந்தாவாசி: கஞ்சாவும் கத்தியும்...! விபத்தில் சிக்கிய வாலிபர்... விரைந்து வந்த போலீஸ்...!
https://t.co/3uY7CGbOt7

#Vanthavasi #Crime #Accident",,0,0
1.49e+18,28-01-2022 17:21,"குழந்தையுடன் கீழே விழுந்த பெண்… அரசு பேருந்து சக்கரத்தில் சிக்கி கொடூர மரணம்!

#Accident #vellore #Tirupattur #Vaniyampadi 

https://t.co/anOvS75W6M",Vellore,0,0
1.41e+18,22-06-2021 06:18,"வேலூர் லாரி மீது பைக் மோதல்: ஒரே குடும்பத்தின் 4 பேர் உயிரிழப்பு...

https://t.co/XgM0rTlMgg

#Accident",,0,5
1.24e+18,18-03-2020 11:34,"‘#திடீரென’ வந்த லாரி... வேகத்தை ‘#குறைப்பதற்குள்’ ஹேண்டிலில் ‘#சிக்கிய’ பையால்... ‘#இன்ஜினியரிங்’ மாணவருக்கு நேர்ந்த ‘#கோர’ விபத்து...

https://t.co/CIyw2QHTyh

#ACCIDENT #Student https://t.co/AX5qOQwIeh",,0,8
1.18e+18,04-10-2019 06:46,"நர்சுடன் பைக்கில் அதிவேகம்! சாலை தடுப்புச் சுவறில் மோதிய டாக்டருக்கு நேர்ந்த பரிதாபம்! வேலூர் கோரம்! - Times Tamil News #vellore #News

 https://t.co/1kVB4UR4A3",Vellore,0,0
1.17e+18,06-09-2019 12:07,கல்யாணமாகி 3 நாள்தான் ஆகுது.. என்னை விட்டுட்டு போய்ட்டியே திவ்யா.. கதறி துடித்த கணவர்  https://t.co/Pv9Yctp1L6 #crimenews #accident #wife #கிரைம்செய்திகள் #விபத்து #மனைவி,,0,7
1.09e+18,25-01-2019 04:42,"வேலூர் அருகே பைக்கில் வேகமாக சென்ற 3 பேர் பலி!
#BikeAccident #Vellore #TamilNews 

https://t.co/QoWHZCrUTb",Vellore,0,0
1.07e+18,28-11-2018 06:46,"வேலூர் அருகே லாரி மீது பைக் மோதி விபத்து - இளைஞர்கள் 2 பேர் சம்பவ இடத்திலே பலி

#vellore #Accident 
https://t.co/xTBC4SvXJn",Vellore,0,0
1.97e+18,16-09-2025 07:14,"@vijjJimmy Other than Tumkur, I would assume Chennai - BLR HSR will cover these stations
Bengaluru–Mysuru–Tumkur, Chennai–Sriperumbudur–Kanchipuram–Vellore. Small cities dont have a traffic issues like big ones.",Vellore,0,0
1.97e+18,15-09-2025 14:25,"@AndhraPradeshCM @ncbn split bus stand 2 parts ,Chennai, Bangalore, vellore route main busyand 
Hyderabad bus stand at Mangalam depot ,this will ease the traffic issues.",Vellore,0,0
1.97e+18,15-09-2025 05:03,"@__ANM2__ @BoyMadras @UpdatesChennai Pune isn’t enough. It is facing similar traffic/infra issues.

I have seen Coimbatore, it needs big time infra n investment as substitute of Chennai. Cities like Nagpur, Nashik, Madurai, Vellore, Warangal, Indore, Mysuru, Mangalore, UDUPI, Kanpur, Varanasi etc should be next hubs",Vellore,0,0
1.97e+18,11-09-2025 01:32,@nachiket1982 @DriveSmart_IN I think the volume of vehicles has made it worse. 9 years ago I used to think that the traffic sense in Trichy (where I am) was better than the traffic sense in Vellore (where I studied). Today I can say that Trichy is the same or worse when compared to Vellore.,Vellore,0,1
1.96e+18,03-09-2025 06:18,"Traffic diversion in Vellore due to bridge construction works

https://t.co/kBZJvT895S",Vellore,0,0
1.96e+18,02-09-2025 10:24,"As part of the Intensified IEC Campaign 2.0, HIV/AIDS awareness messages were displayed on LED boards at traffic signals across Vellore District 🚦💡 to create awareness among the public. https://t.co/xTX0jwSAaq",Vellore,0,0
1.96e+18,27-08-2025 15:04,New Research: Evaluating urban traffic dynamics: a study of mobility in Vellore city https://t.co/DgwoT1FyQW #FrontiersIn #SustainableCities,Vellore,0,3
1.96e+18,26-08-2025 07:57,"Chennai: Police have arrested two individuals from Maharashtra, Bapan Pawar (21) and Diya Pawar (20), for begging at Tambaram traffic signals by pretending to be differently abled. https://t.co/Mlbsp8x0k3",,0,0
1.96e+18,21-08-2025 14:23,"#Vellore traffic becomes horrific day-by-day..Only city without flyover..No single step taken by any govt. for long time demand
@mkstalin @KanimozhiDMK @evvelu @dmkathiranand @katpadidmk @APNandakumarMLA @dmkvellore @DMKVellore_ @PtVellore @ProVellore @Vellore_Corpn @MayorSujatha https://t.co/1MNH3NIJWS",Vellore,6,20
1.96e+18,20-08-2025 14:08,"Chennai is set for a traffic breather as NHAI has floated tenders for an 8.1km six-lane elevated corridor between Poonamallee and Maduravoyal, pegged at ₹1,250 crore. Promising faster entry for vehicles from Bengaluru, Krishnagiri, and Vellore, the toll-based corridor will… https://t.co/IyH6p8MH9k",Vellore,2,30
1.96e+18,19-08-2025 16:16,"Today traffic in #Vellore was a mess arrival of @EPSTamilNadu &amp; AIADMK. @VellorePolice seemed unorganized &amp; could have managed better with one-way routes.I urge them to be better prepared for coming political events.Vlr is healthcare hub,smooth traffic is essential @ProVellore",Vellore,0,3
1.96e+18,18-08-2025 22:41,@arunvis86 Yeah . Took right turn after vellore via gudiyatham and reached NE7 bit traffic but reduced 80 kms toll charges were 200 only from Chennai . But it took 7 hrs.,Vellore,0,0
1.95e+18,09-08-2025 09:00,"A 200-metre bridge in #Vellore's Ammundi village, which connects to about 40 acres of farmland, was partly destroyed after heavy rain lashed #Vellore, #Tirupattur, and #Ranipet districts.
https://t.co/hwZMXcHYy3",Vellore,0,2
1.95e+18,07-08-2025 16:18,A small crane that fell into a gorge on a hilly road near Pernambut was rescued after a 7-hour struggle using a giant crane. The incident caused traffic disruption for 7 hours in the area. https://t.co/30ujHTO37W,,0,0
1.95e+18,05-08-2025 07:35,Will the local Administration take action to issue a letter to Electric dept for further proces to shift the electric poll ?? @Vellore_Corpn @ProVellore @dmkvellore @dmkathiranand @KN_NEHRU @CMOTamilnadu @udaykotak . It will save us from a lot traffic . https://t.co/HJeGR887LZ,,1,2
1.95e+18,29-07-2025 04:47,Corporation Mayor Sujatha Anandakumar inspected a damaged road section with a pothole on the road behind Vellore Fort. She instructed National Highways Department officials to repair it immediately and traffic police sub-inspector to place temporary barricades. https://t.co/Zb0kOTZul6,Vellore,1,1
1.95e+18,20-07-2025 00:44,"I have seen him acknowledge your questions or raise his voice for #vellore people!! 

Max he might ask for a silk manufacturing unit for his Gudiyatham.

Traffic ⛔ 
Road widening ⛔ 
Clean city ⛔
Maintain drainage ⛔
Pollution control ⛔
IT Hub ⛔
Clean lake ⛔
Basics ⛔",Vellore,0,3
1.94e+18,11-07-2025 14:45,"@Newsit_Vellore Govt has a scheme for all these road traffic accidents !!! Pollution, bad drainage, crime !!",,0,0
1.94e+18,11-07-2025 11:16,"Tractor Driver without checking right side traffic joins the main road. Stop, look around &amp; Drive…

@DriveSmart_IN @skr77s @dabir @Nik_blr @lkrajkumar @Lutapi_ @arunpoochi @mabhishek242 

Vellore Dist. 
#RoadSafety
 https://t.co/dR044UUHQg",Vellore,4,15
1.94e+18,10-07-2025 11:10,@UpdatesChennai @TheMetroRailGuy None of the routes deserves RRTS. Ideally it's because of concentrated investment in Chennai alone. No second city near Chennai has atleast a tenth of traffic potential including Vellore.,Vellore,0,1
1.94e+18,09-07-2025 22:47,Implementing this change thoughtfully can significantly improve traffic flow and reduce pollution in our #Vellorecity. Small adjustments can lead to big impacts .🌱🚦 #SustainableVellore https://t.co/pVihLPehfN,,0,2
1.94e+18,09-07-2025 10:10,"Chennai entrepreneur Janani Porkodi broke down at a traffic stop, overwhelmed by stress, when a traffic cop's ""genuine concern"" asking ""Are you okay?"" triggered an emotional release, she shared in a viral LinkedIn post. https://t.co/6J3uaibLoP",,0,0
1.94e+18,05-07-2025 17:58,@vellore_smart @KN_NEHRU @dmkvellore @APNandakumarMLA @CMOTamilnadu @Udhaystalin #vellore is special for #banners footpath enroachments  .. traffic busy ..auto... do no wht officers doing,Vellore,0,0
1.94e+18,04-07-2025 23:18,"Build in Vellore ....,2 hrs of 100 km travel is not so far when you compare to chennai traffic... Why chennai already DMKians bought land around airport???",Vellore,1,3
,,,,0,0
1.89e+18,19-02-2025 16:02,@DrmChennai @RailMinIndia In your point of view General compartment is not crowded section at katpadi railway station? It is A+ Category station. General compartment couch is passenger traffic rather than other coach.please take action as soon as possible,Katpadi,0,0
1.87e+18,21-12-2024 09:38,"@Velloretimes @polimernews @ThanthiTV @sunnewstamil @PTTVOnlineNews @news7tamil @TamilTheHindu @IndianExpress @mkstalin @evvelu @ProVellore @KanimozhiDMK @Udhaystalin need to construct two bridges over palar at sathuvachari and Rangapuram to access Katpadi,Gandhi nagar,VIT and brahmapuram areas.. then traffic will be reduced at green circle area.. constructing Subway at green circle is fooling the peoples and wasting people's money",Katpadi,0,3
1.87e+18,16-12-2024 18:03,@SERIALK64333401 @NaveenChandar_ @dayatiger197312 @TamilNaduInfra @UpdatesChennai @vijaythehindu @anbu_madras @DrmChennai Renigunta to katpadi 50 trains approx.  Need to reduce the traffic by upgrading the perambur station. Even 10 trains travel through perambur. It will be beneficial to everyone. 60 minutes extra travel time to south compared to the above route,Katpadi,0,1
1.87e+18,09-12-2024 14:35,"Near NH66 between Katpadi and Pangala in Udupi, Karnataka, workers operate during peak hours but stop at night, causing 4 km of traffic jams. They have also continuously blocked another 4 km of lanes, affecting emergency services .#NH66 #Udupimangalore #Traffic @nitin_gadkari https://t.co/1DGxa1mwlA",Katpadi,0,1
1.86e+18,05-12-2024 14:28,"The route through Jolarpet is the problem! It's a whole lot round about. Plus the heavy freight traffic in Arakkonam section. Plus the heavy North-bound traffic in Katpadi section!  

No, we need a new route through Thiruvallur - Chitoor - Palamner - Hoskote.

#Bengaluru #Chennai",Katpadi,1,5
1.86e+18,29-11-2024 16:37,"#Vellore In an effort to reduce the traffic at the Vellore Green circle area the following changes are proposed from tomorrow (Nov 30):
1. Vehicles travelling in service lane towards green circle from Sathuvachari and Katpadi area will have to take a U turn near National theatre. https://t.co/Ic2OK174jl",Vellore,2,19
1.86e+18,22-11-2024 07:06,@katpadidmk @dmkathiranand dei looters check this and at least do something for Katpadi Vellore traffic da @arivalayam @DMKITwing @TRBRajaa @evvelu @Velloredmk @dmkvellore @Nammavellore @Velloretimes,Vellore,0,0
1.85e+18,07-11-2024 12:29,"Rush hour traffic in #Vellore city should be managed effectively.
Huge trucks are a nightmare.
With Katpadi becoming the new hotspot in the city, the entire stretch from the new bus station to the railway station is hell to cross. 
Concerned authorities should look into this.",Vellore,0,3
1.85e+18,25-10-2024 14:17,"Sorry for using bad words...

Vellore corporation enna pudunguranungaaa indha mla mp enna pundaiku irukanungala investment uh varathu illa idhula idhu vera

Wathaa traffic signal illa civil sense illa pundaa mavanungaa opposite la varanungaaa

Katpadi pakkam porathee verupagudhu https://t.co/b48NhTSeuA",Vellore,0,3
1.85e+18,25-10-2024 10:54,"⚡Rail traffic near Katpadi Thiruvalam in Tamilnadu was thrown out of gear on Friday morning after the engine of 22504-Vivek Express, the passenger train from Dibrugarh in Assam to Kanyakumari, detached while on the move. 
Even as the decoupled engine went forward, the other… https://t.co/LN6tsGDwDN",Katpadi,0,0
