tweet_id,created_at,raw_text_tweet,user_location,like_count,retweet_count
1.84E+18,,"*SEEKING SUPPORT*
Heavy traffic b/w Huma and Gandhinagar signals due to parked private buses. Please sign this online petition which we can then submit to Mumbai Traffic Police senior officials: 
https://t.co/ygW6QM0SmJ",,1,0
1.84E+18,,@MTPHereToHelp  Please clear the traffic congestion at LBS Marg at Gandhinagar Signal. Looks like it will continue for hours . Pls intervene..,,0,0
1.84E+18,,"@MTPHereToHelp , pls regulate heavy wrong side traffic from Runwal forest onwards on lbs marg towards Gandhinagar signal",,0,0
1.84E+18,,"@mybmc
@mybmcWardS
@MMRDAOfficial 
@MTPHereToHelp 
@rautsanjay61 
@sanjaydinapati1 
@mihirkotecha 
@KiritSomaiya 
This tree trunk has been left near Gandhinagar signal .It occupies 1 1/2 lane, causing traffic congestion, increasing air pollution. Requires immediate removal. https://t.co/RUelmWK2dj",,0,0
1.83E+18,,@MTPHereToHelp Please help clear traffic at Gandhinagar Signal on LBS Marg. Heavy traffic lines...,,0,0
1.83E+18,,Please deploy a team of traffic police at Kanjur signal before Gandhinagar @MTPHereToHelp everyday there are vehicles entering from wrong side and also the company buses. It’s an everyday mess. Very difficult to travel.,,0,0
1.82E+18,,"@MTPHereToHelp from kajurmarg to gandhinagar on lbs heavy traffic without logic ,roadside parking near car showroom on small road , signal time etc do smothing",,0,0
1.82E+18,,"@MTPHereToHelp , pls regulate wrong side traffic near Kanjurmarg west both signals on lbs marg. Also, pls update on the steps taken to ease traffic towards Gandhinagar signal",,0,0
1.82E+18,,@MTPHereToHelp Gross traffic mismanagement at Gandhinagar junction is a daily affair. The signal timing doesn’t reflect the reality and amount of traffic from all sides. Causing atleast a kilometre long jam on southbound strech of LBS. Are there ever reviews of such things?,,0,0
1.82E+18,,"@MTPHereToHelp  Kindly solve this daily issue of traffic congestion on LBS Marg, Gandhinagar Signal.  Today also there is a 3 km long line awaiting at this Signal on LBS.",,0,0
1.81E+18,,@MTPHereToHelp Why not keep free left turn at Gandhinagar signal LBS marg? This would ease out so much traffic @RoadsOfMumbai @mumbaitraffic,,0,1
1.81E+18,,@MTPHereToHelp traffic from Runwal forests to Gandhinagar signal is getting worse day by day. It takes 35-40 mins to cross 2 Km distance...please take action against Buses who take Uturn from Dmart signal..,,0,0
1.81E+18,,"@MTPHereToHelp Gandhinagar traffic has reached till Bhandup Mangatram. 
Reduce the signal time so that vehicles keep moving and dont queue up on LBS marg. https://t.co/5nRPgYyINA",,0,0
1.81E+18,,"@MTPHereToHelp 
Can you please clear the traffic on LBS at Gandhinagar Signal?

This is a daily affair... An extended green will surely help in halving the traffic",,0,0
1.80E+18,,"@sanghaviharsh Surat city na signal gandhinagar ane ahmedavad thi anticlock wise che.
Jenathi accident ane traffic thay che.",,0,0
1.80E+18,,"@indiaemerges Gandhinagar the capital is away from Ahmedabad city which helps in amazingly reduced traffic due to goverment offices and vehicles etc. 

SG highway is a dream. River front is brilliant. Parallel road offers 10/12 kms straight road to the airport from the city without a signal.",,2,0
1.80E+18,,"@MTPHereToHelp massive traffic at. Gandhinagar signal near Huma talkies due to illegal parking and pickup of employees by pvt busses( NBS TRAVELS) , since last 2 weeks , kindly take action and shift the pickup point on the other side of LBS till metro traffic issue gets resolved.",,0,0
1.80E+18,,"@AmitRustagi1981 @mybmcWardS @RoadsOfMumbai @mumbaimatterz @CMOMaharashtra @Dev_Fadnavis @AjitPawarSpeaks @mieknathshinde Following issues for cause:
- There are NO traffic warden at Huma Kanjur signal. 
- Office pick up buses block road where Gandhinagar metro station  is constructed. Narrowing road for single vehicle traffic flow 
- vehicles take a U from the various temporary cut at the divider",,0,1
1.80E+18,,"@MTPHereToHelp @mybmc See the chaos created due to mismanagement of traffic at Gandhinagar Signal at LBS. This is regular phenomenon and no one is bothered, let citizen suffer https://t.co/SsBGRFWNp7",,0,0
1.17E+18,,"Hawkers occupy both sides of Arcot road making the already-narrow road a bottleneck for motorists while crossing the flyover underneath.
https://t.co/51eIT9Fkgk",,0,0
8.19E+17,,@cctpolice Sir Bottleneck congestion at Vadapalani Forum mall bcos of at least 2 rows of Cars parked illegally on Arcot Road. Pl take action,,0,1
8.19E+17,,@chennaipolice_ Traffic Jam most of the time near Vadapalani Forum mall bcos of 2 rows of Cars parked in Arcot Road - Bottleneck congestion,,0,0
1.51E+18,,"Traffic was backed up for more than a kilometer on the old Palar bridge near the new Vellore bus stand following agitated TNSTC bus crews going on a flash strike demanding protection following a driver being assaulted by two private employees .

#Vellore 
https://t.co/XfZtcvfvcP",Vellore,0,0
1.70E+18,,"Happy to see a traffic police near tollgate signal circuit house taking  action against the school kids who were traveling on bus foot board 5min ago , #Thankyou Cop @VellorePolice #Vellore @collectorvello1 @dmkathiranand",Vellore,1,0
1.81E+18,,"NH 40 via Chittoor is an alternate route between Bangalore and Chennai. Now, Bommasamudram Railway Gate crossing in Chittoor is closed (reasons unknown, no signs), forcing a detour at Naraharipeta Checkpost via SH 502 to Katpadi town. This is a strangulation drive for travelers.…",Katpadi,3,0
1.81E+18,,"With only 2 highways from Chennai to Bangalore, commuters face harassment from politicians exploiting infrastructure development for profit. NH48, with 23 flyovers between Walajapet and Chennai, is a death trap. Now, the Old Madras Highway is closed at Katpadi Railway crossing,…",Katpadi,3,1
1.09E+18,,"@drmgtl KIND ATTEN TO: DRM GUNTAKAL Division
 Sir my village (Gurugunetham) road is closed due to the removal of Level Crossing No.55 on the year 2009 (Near Bommasamudram Railway Station Tirupathi-Katpadi Line)
Several people died due to  (unable to reach Ambulance to my village)",Katpadi,0,0
1.09E+18,,"KIND ATTENTION TO: DRM GUNTAKAL Division
 Sir my village (Gurugunetham) road is closed due to the removal of Level Crossing No.55 on the year 2009 (Near Bommasamudram Railway Station Tirupathi-Katpadi Line)",Katpadi,0,0
1.79E+18,,@இளம்குறள் செய்திகள் @ilamkurall news @news @thirupathur @vaniyambadi @pudur @chennai @Bangalore @national @highways @bike @accident @police @vellore @digital news @hospital https://t.co/JahPtMYOj3,Vellore,0,0
1.78E+18,,@இளம்குறள் செய்திகள் @ilamkurall news @news @murder @drugs @liquor @police @accident @car @bike @vellore @digital news @contract labour @electricity @pole https://t.co/YFCVqGBA1k,Vellore,0,0
1.78E+18,,@இளம்குறள் செய்திகள் @ilamkurall news @news @murder @drugs @liquor @police @accident @car @bike @vellore @digital news @contract labour @electricity @pole @evm machine @collector https://t.co/h0AuftOZvY,Vellore,0,0
1.78E+18,,@இளம்குறள் செய்திகள் @ilamkurall news @news @murder @drugs @liquor @police @accident @car @bike @vellore @digital news @contract labour @electricity @pole @evm machine @collector https://t.co/iqhhbJmaxs,Vellore,0,0
1.76E+18,,@ilamkurall news @இளம்குறள் செய்திகள் @news @tuticorin @Jayalalithaa @AIADMK @vellore @digital news @modi @helipad @helicopter @army @Navy @ஓட்டப்பிடாரம் @bike @accident @lorry @bus @police @ambulance @arumuganery @virudhunagar @thiruchendur @kovilpatti https://t.co/GO2h3BiHgd,Vellore,0,0
1.76E+18,,@ilamkurall news @இளம்குறள் செய்திகள் @news @tuticorin @Jayalalithaa @AIADMK @vellore @digital news @modi @helipad @helicopter @army @Navy @ஓட்டப்பிடாரம் @bike @accident @lorry @bus @police @ambulance @arumuganery @virudhunagar @thiruchendur@kovilpatti @Stalin @winfast @security https://t.co/5SaZH7pj1w,Vellore,0,0
1.76E+18,,@ilamkurall news @இளம்குறள் செய்திகள் @news @tuticorin @Jayalalithaa @AIADMK @vellore @digital news @modi @helipad @helicopter @army @Navy @ஓட்டப்பிடாரம் @bike @accident @lorry @police @ambulance @arumuganery @virudhunagar @thiruchendur @kovilpatti @Stalin @winfast @security https://t.co/SiPgiyUZ5U,Vellore,0,0
1.76E+18,,@ilamkurall news @இளம்குறள் செய்திகள் @news @tuticorin @Jayalalithaa @AIADMK @vellore @digital news @modi @helipad @helicopter @army @Navy @ஓட்டப்பிடாரம் @bike @accident @lorry @bus @police @ambulance @arumuganery @virudhunagar @thiruchendur https://t.co/3RQnLWMJVY,Vellore,0,0
1.76E+18,,@ilamkurall news @இளம்குறள் செய்திகள் @news @tuticorin @Jayalalithaa @AIADMK @vellore @digital news @modi @helipad @helicopter @army @Navy @ஓட்டப்பிடாரம் @bike @accident @lorry @bus @police @ambulance @arumuganery @virudhunagar @thiruchendur @kovilpatti @Stalin @winfast https://t.co/AHBVehDuAq,Vellore,0,0
1.76E+18,,@ilamkurall news @இளம்குறள் செய்திகள் @news @tuticorin @Jayalalithaa @AIADMK @vellore @digital news @modi @helipad @helicopter @army @Navy @ஓட்டப்பிடாரம் @bike @accident @lorry @bus @police @ambulance https://t.co/3fOky6HddE,Vellore,0,0
1.76E+18,,@ilamkurall news @இளம்குறள் செய்திகள் @news @bike @car @accident @Salem @yelagiri @tuticorin @thirupathur @vellore @digital news https://t.co/VtAzYEgvFm,Vellore,0,0
1.76E+18,,@ilamkurall news @இளம்குறள் செய்திகள் @news @bike @car @accident @Salem @yelagiri @tuticorin @thirupathur @vellore @digital news @Stalin @kanimozhi @Geetha Jeevan https://t.co/b321u9GjKL,Vellore,0,0
1.76E+18,,@ilamkurall news @இளம்குறள் செய்திகள் @news @bike @car @accident @Salem @yelagiri @tuticorin @thirupathur @vellore @digital news @Stalin @kanimozhi @Geetha Jeevan https://t.co/NYrwMAyDxt,Vellore,0,0
1.75E+18,,@இளம்குறள் செய்திகள் @ilamkurall news @news @tuticorin @collector @exam @inspection @vellore @digital news @thiruchendur @devotees @முருகர் @lord muruga @bike accident @spot death @ambulance @hospital @police https://t.co/oq90ggwxRn,Vellore,0,0
1.75E+18,,@இளம்குறள் செய்திகள் @ilamkurall news @news @Tiruppur @IG @SP @transfer @vellore @digital news @tuticorin @balaji Saravanan @ஶ்ரீவைகுண்டம் @bike @accident @gutka @church @actor @vijay @political party @Ramanathapuram @book fair https://t.co/aNbeYVxGha,Vellore,1,0
1.75E+18,,@இளம்குறள் செய்திகள் @ilamkurall news @news @Tiruppur @IG @SP @transfer @vellore @digital news @tuticorin @balaji Saravanan @ஶ்ரீவைகுண்டம் @bike @accident @gutka @church @actor @vijay @political party https://t.co/ZRMYeoawFH,Vellore,0,0
1.73E+18,,@இளம்குறள் செய்திகள் @ilamkurall news @news @thirupathur @collector office @accident @police @bike accident @vellore @digital news https://t.co/MUwn9Nm1mr,Vellore,0,0
1.95E+18,2025-08-09 09:00:00+00:00,"A 200-metre bridge in #Vellore's Ammundi village, which connects to about 40 acres of farmland, was partly destroyed after heavy rain lashed #Vellore, #Tirupattur, and #Ranipet districts.
https://t.co/hwZMXcHYy3",Vellore,2,0
1.94E+18,2025-07-11 14:45:00+00:00,"@Newsit_Vellore Govt has a scheme for all these road traffic accidents !!! Pollution, bad drainage, crime !!",,0,0
1.93E+18,2025-06-16 08:05:00+00:00,"Noticed a significant presence of #trafficpolice in #Vellore lately, but still not active in enforcing law. It's time for genuine action to reduce traffic, control illegal bikes, and educate riders on the rules.Our RTO completely failed #RoadSafety @Vellore_Corpn @VellorePolice https://t.co/A365MPWEXM",Vellore,4,1
1.92E+18,2025-05-20 09:41:00+00:00,"கிரானைட் ஏற்றி சென்ற லாரியில் ஏற்பட்ட பழுது.. 6 மணி நேரத்திற்கும் மேலாக Traffic jam..!

#Vellore #Highway #Lorry #Trafficjam #TamilNews #NewsTamil #NewsTamil24x7 https://t.co/phP6vvozPU",Vellore,7,1
1.89E+18,2025-02-17 15:50:00+00:00,"#CMStalin #NitinGadkari #PMModi 
Very slow operation of the #Fastag reader each vehicle taking 25-30 secs at Chennasamudram Toll Plaza near Vellore, besides one of the lane was not working here now and massive traffic jam. Pls look into https://t.co/7J6NwYjtyb",Vellore,1,0
1.88E+18,2025-01-24 18:36:00+00:00,"Flash news:
Traffic jam for 5 kms on  Chittoor Vellore highway as a truck broke down in one of those dreaded pot holes https://t.co/ecyO3CFp4z",Vellore,20,1
1.87E+18,2024-12-12 18:07:00+00:00,"Huge traffic jam for several kms on Chittoor - Vellore highway, as a truck broke down near Naraharipeta.

Its high time, CTR - VLR highway needs to be upgraded to 4 lane.

@AndhraPradeshCM @ncbn @mkstalin @nitin_gadkari https://t.co/S2H96efZRO",Vellore,25,5
1.81E+18,2024-07-20 15:59:00+00:00,"Traffic jam on NH4 at Chittoor Collectorate.
It's taking 2 hrs from Chittoor to Vellore https://t.co/JonOBTRsxz",Vellore,26,0
1.78E+18,2024-04-16 16:48:00+00:00,It wud take around 5 to 6 hrs (4.30 hrs-night travel)frm vellore to Salem due to poor roads and traffic jam from ammapettai to Salem bus stand. Better to prefer Krishnagiri route until road is completely updated. Max 4 hrs 30 mins.,Vellore,0,0
1.73E+18,2023-11-26 16:50:00+00:00,"20KMs+ Traffic jam
#Vellore-#Tiruvannamalai road https://t.co/lkLiPpnmNv",Vellore,1,0
1.71E+18,2023-10-19 03:21:00+00:00,@இளம்குறள் செய்திகள் @ilamkurall news @news @Dindigul @kodaikanal @truck @repair @traffic jam @vellore @digital news https://t.co/nYXar7iYlX,Vellore,0,0
1.70E+18,2023-09-16 17:31:00+00:00,"Heavy traffic jam in vellore, not even one police personal to manage",Vellore,0,0
1.69E+18,2023-08-12 19:25:00+00:00,"@arrahman Sir, we travelled all the way  from Vellore with much difficulty because of heavy traffic jam. We spent more than  five hours in traveling. I kindly request you to refund the amount. My advance thanks for understanding  our difficulties. #requiredrefund #refund",Vellore,0,0
1.68E+18,2023-07-10 05:47:00+00:00,"for those who dont understand tamil, the news item says the vellore district collector forced a biryani shop to close because they were causing crowds &amp; traffic jam due to their free chicken biryani offer",Vellore,1,1
1.67E+18,2023-06-17 11:22:00+00:00,"@PasumaiEarth @GMSRailway @draramadoss @annamalai_k @drramadoss @PMOIndia vellore to Tiruvannamalai daily 100 of bus running, Environment pollution, high cost ( train 25₹, bus 80₹) , wast of time, not user friendly for senior citizens, more number of road accident, traffic jam,",Vellore,1,0
1.63E+18,2023-02-16 14:39:00+00:00,"வாணியம்பாடி வளையாம்பட்டு மேம்பாலத்தில் ராட்சத இறக்கை ஏற்றிச்சென்ற வாகனம் பழுது - அங்கு மேலும் இரண்டு விபத்துக்கள்

#windturbine #heavyvehiclerepair #heavytarfficjam #valaiyambattuflyover #vaniyambadi 

https://t.co/02GeGnru7c",,2,0
1.57E+18,2022-09-04 15:06:00+00:00,"பூவை டூ போரூர்.. 10 நிமிடத்தில் டிராபிக் சாலையை கடந்தது இதயத்துடன் விரைந்த ஆம்புலன்ஸ்! https://t.co/ALjySrDjuq 

#poonthamalle | #Porur | #vellore",Vellore,22,5
1.47E+18,2021-11-28 18:41:00+00:00,"SP CTR Sri S.Senthil Kumar IPS along with SDPO CTR Sri N.Sudhakar Reddy with special parties rushed to the spot near Chilapalle,Gudipala(M) where heavy traffic jam was occurred due to over flow of water on Chittoor-Vellore highway.Cleared the traffic for safe passage of vehicles. https://t.co/TvvH7l9I2t",Vellore,10,1
1.36E+18,2021-02-03 06:10:00+00:00,Vellore cmc road megavum traffic jam aagirathu.sp Mattrum collector kalanthu aalosidhu.yella roadugalium one way aaga mattrinal mattumey traffic prachanai theerum. Ithu nadakum varail megavum adhigamaga pagiravum.thanks for more sharing friends. https://t.co/8CaxcRBpUl,Vellore,0,0
1.34E+18,2020-12-10 17:16:00+00:00,"@RanipetP Dear sir 
My wife on way to Vellore got struck traffic jam near ocheri bcoz truck overturned, still there for more than 3 hours, kindly clear the traffic asap as kids are yet  to sleep",Vellore,0,0
1.33E+18,2020-12-01 05:15:00+00:00,@nitin_gadkari heavy traffic jam in NH between chennai and vellore for last 3 -4 hrs. Please look into sir. Regards.,Vellore,0,1
1.27E+18,2020-06-11 16:22:00+00:00,"@CMOTamilNadu Sir, Bagayam to Katpadi route in Vellore is filled with Traffic jam always. For so many years it has been circulated that the fly over bridge is going to be built. But till now nothing happened.",Vellore,0,0
1.23E+18,2020-02-05 14:26:00+00:00,"In Vellore,
1. Garbage collection &amp; disposal, solid &amp; Liquid logging in streets &amp; scavenger lanes
2. More Traffic Jam, No Ring road, Roads widening, connecting the roads etc., very essential in smart city agree ?",Vellore,0,0
1.20E+18,2019-12-02 15:15:00+00:00,"`துரைமுருகனின் யோசனை சாத்தியமில்லை!' - போக்குவரத்து நெரிசலில் தவிக்கும் வேலூர் #HeavyTraffic #Vellore #DuraiMurugan
https://t.co/vkJjGmnOay",Vellore,5,0
1.19E+18,2019-11-01 14:45:00+00:00,@VelloreDmk Sir we r in vellore from Indore. Heavy traffic jam tatpari to vellore mandir. No local police to control it. Kindly help.,Vellore,0,0
8.52E+17,2017-04-13 04:54:00+00:00,"கத்திப்பாராவுக்குப் பூட்டு..  
https://t.co/c3eZ18HWlL?
#kathipara #chennai #tnfarmers #delhi #protest",,1,0
7.66E+17,2016-08-17 16:31:00+00:00,"@PMOIndia Huge traffic jam at most of the toll plaza of NHAI,caught in jam while traveling from vellore to chennai . https://t.co/16e7TNkbd2",Vellore,0,1
6.72E+17,2015-12-03 07:55:00+00:00,"@SoonaaPaanaa apdi illa..vellore buses r getting crowded..ellorum B'lore highway eduthaa, anga traffic jam aagum @ArchanaArchuu",Vellore,0,0
6.25E+17,2015-07-26 12:15:00+00:00,"huge traffic jam on NH46 near pallikonda, #Vellore. because of pattali makkal katchi manadu.#Frustrated",Vellore,0,0
3.02E+17,2013-02-15 15:00:00+00:00,RT @arunkshan: 2kms Traffic Jam in chennai-Bangalore highway near vellore... 90 mins now...seems gonna take long time to clear!!,Vellore,0,0
nan,,,,0,0
1.85E+18,2024-10-19 01:16:00+00:00,"The roads are pathetic after Chithoor collectorate towards Christianpet, Vellore. Not sure who will fix it. If the authorities have closed for ROB construction they should make sure the alternative road is good to drive. That small stretch needs a revamp. @manachittooru",Vellore,0,0
1.74E+18,2024-01-08 05:07:00+00:00,"{IN Fighting Stigma} Tamil Nadu: Severe traffic jams due to heavy rain in Chennai; Schools closed in Vellore, other districts: Traffic moved at a snail's pace in Mayiladuthurai and Velachery Main Road. Due to continuous downpour, schools were also shut… https://t.co/HikQPT8Bnt",Vellore,0,0
1.64E+18,2023-04-09 05:14:00+00:00,"@SortedEagle @sowmiyasid But gates are closed, she's standing on the road, so Rahul's Ghar is road",,0,0
1.61E+18,2022-12-30 16:31:00+00:00,"ROAD CLOSURE UPDATES:

Vellore Road, Maddiston is open.

A883 Checkbar to Denny is still closed, high water levels from the river are affecting the area.

Hallam Road - crews on site removing water.",Vellore,2,1
1.60E+18,2022-12-18 06:22:00+00:00,#Vellore Route connecting NH to Service road near green circle that was closed two months ago with barricades is removed now. Two wheelers and cars are allowed to pass through it now.,Vellore,37,7
1.59E+18,2022-11-20 03:24:00+00:00,"Adea GMaps dongiri! - @Nammavellore #NH48 Green circle exit is closed..,
And you deny my valid edits reporting this!

@googlemaps don't just MISLEAD atleast 100 bikes/cars per busy hour by showing wrong direction,
Also resulting ROAD HAZARD as they stop in busy highway!
#Vellore https://t.co/2pCgFntDlC",Vellore,4,2
1.58E+18,2022-10-22 19:50:00+00:00,"ROAD CLOSURE: Major Mackenzie Dr W/Vellore Av  #Vaughan. Please use alternate routes. Roads closed for motor vehicle investigation. Any witnesses, please contact YRP at 905-881-1221.",Vellore,16,4
1.56E+18,2022-08-19 22:23:00+00:00,"@nitin_gadkari @narendramodi Sir wait time at toll on way chennai to vellore is more and etc lane 1 is closed, still toll operators charging toll. Road condition is worst. Pls refund toll",Vellore,0,0
1.35E+18,2021-01-25 07:29:00+00:00,"@nitin_gadkari @NHAI_Official @MORTHIndia Dear Gadkari Ji, travelled Pune-&gt;Vellore.. realised paid 1 INR per KM toll through FastTag for 1) Broken road just after/before toll 2) Highway is not completed and roads closed with horrible service lane but toll exist on every 60 Km.",Vellore,0,0
1.29E+18,2020-08-12 08:08:00+00:00,"⛔️ROAD CLOSURES AND FLOODING⛔️

Current road closures and flooding due to last nights adverse weather are:

A9 at Falkirk Fire Station is currently closed.  

Whitecross-
Vellore Road to Maddiston flooding. The road is open but passable with care.",Vellore,18,22
1.26E+18,2020-05-06 03:16:00+00:00,"In a bid to block two minor service roads, the police, which was short on metal barricades, closed the arterial Arcot Road in Vellore town preventing residents of Kagithapattarai locality from approaching the CMC Hospital directly on Tuesday. #lockdown
https://t.co/y2nLbWUToD",Vellore,0,0
1.13E+18,2019-05-07 20:09:00+00:00,Road closure @City_of_Vaughan. The eastbound lanes of Major Mackenzie Drive are closed at Vellore Woods due to a collision. #onYRRoads,Vellore,2,3
9.06E+17,2017-09-08 07:09:00+00:00,Just a reminder that on Sunday the Main Road will be closed between Bowhouse Roundabout and Vellore Road for the... https://t.co/AYp7HI78oJ,Vellore,1,1
8.03E+17,2016-11-26 17:12:00+00:00,ROAD CLOSURE NOTICE: Major Mackenzie will be closed from Vellore Woods to Peter Rupert for the SantaFest parade tomorrow from 12:30 – 5 pm.,Vellore,9,7
8.02E+17,2016-11-24 17:10:00+00:00,ROAD CLOSURE NOTICE: Major Mackenzie will be closed from Vellore Woods to Peter Rupert from 12:30 – 5 pm for the SantaFest parade on Sunday.,Vellore,0,0
6.82E+17,2015-12-30 08:14:00+00:00,"Fallen Tree. Vellore Road, Maddiston is currently closed to allow a fallen tree to be removed. The road should re-open in the next 1/2 hour",Vellore,0,2
5.93E+17,2015-04-28 06:09:00+00:00,#Falkirk - Polmont- A801 closed by an accident between M9 J4 Lathallan  and Vellore Road. Police directing traffic.happened about 06.55,Vellore,1,3
1.65E+18,2023-05-01 08:46:00+00:00,"@RanipetP Sir
Unfortunately no traffic police at Walajapet , when it was vellore district we have police officials.  Because of no police to control traffic at Walajapet there is huge traffic congestion. Multiple complaints made but no improvements.
@tnpoliceoffl",Vellore,0,0
1.25E+18,2020-04-22 04:22:00+00:00,"Traffic in Vellore on 22-4-20 near Raja Theatre. If people do not have self restraint, how Corona will be controlled? Police personnels are also human beings. How many times and in which ever way they will control? If they use force, HRC will take action. GOD ALONE SHOULD SAVE. https://t.co/XcUaIC7Hnv",Vellore,1,0
9.10E+17,2017-09-19 14:02:00+00:00,"In Tamil Nadu, Vellore-Many vehicles 2-wheelers, 4 Wheelers are running without nos- no police officers-Traffic SP Taking control-Accidents! https://t.co/sM2lnz8vzi",Vellore,0,0
1.91E+18,2025-04-22 15:47:00+00:00,"@dmkathiranand @arivalayam @mkstalin @katpadidmk @Udhaystalin @DMKITwing @DMKVellore_ Do something for #Vellore pls . people trusted the party and voted DMK .
Look at the traffic in vellore Katpadi bagyam 1route near thorapadi. https://t.co/BVDxEC1qWT",Vellore,8,1
1.90E+18,2025-03-14 06:34:00+00:00,"@SATHISH164125 @Velloretimes @vellore_smart @Updates_Vellore @katpadidmk @dmkathiranand @DMKVellore_ @sumugan15 This city is always silent &amp; Katpadi area always keeps developing , what about other places like bagayam side ? No flyovers , no enough city buses , no good roads , no proper traffic signals 🚦",Katpadi,4,1
1.86E+18,2024-12-05 14:28:00+00:00,"The route through Jolarpet is the problem! It's a whole lot round about. Plus the heavy freight traffic in Arakkonam section. Plus the heavy North-bound traffic in Katpadi section!  

No, we need a new route through Thiruvallur - Chitoor - Palamner - Hoskote.

#Bengaluru #Chennai",Katpadi,5,1
1.84E+18,2024-10-11 17:47:00+00:00,"Diversion of Trains due to Train Accident of https://t.co/EMHwadnzGb.12578 Mysuru Junction - Dharbhanga Bagmati Superfast Exp

Tr No.13351 Dhanbad – Alappuzha Exp is diverted via Renigunta-Melpakkam-Katpadi skipping stoppages Nayaudu Petta,Sullurupeta,Chennai Central &amp; Arakkonam",Katpadi,39,19
1.72E+18,2023-10-30 09:27:00+00:00,"@AshwiniVaishnaw @RailwaySeva @RailMadad Sir we are travelling from chandrapura to Katpadi pnr number 6126652868 ,6626624594 due to accident yesterday our train is diverted and still we are in Rajnandgaon station train is waiting here from last 2hrs pls help us.patient is with us",Katpadi,0,1
1.66E+18,2023-06-03 10:30:00+00:00,"#TrainAccident Kith &amp; kin of accident victims may contact Helpline Nos. of Chennai Division and register for journey by the special train with their names, address and phone numbers. 

Help desks functional at #Chennai, Katpadi and Jolarpettai may also be contacted in this regard https://t.co/mVWLhR1iRY",Katpadi,0,0
1.46E+18,2021-11-08 11:39:00+00:00,"மதுபோதையில் காரை இயக்கி இருசக்கர வாகனத்தின் மீது மோதியதில் மேம்பாலத்தில் இருந்து தூக்கி வீசப்பட்ட இளைஞர்...
#Vellore | #Katpadi | #Bike | #Accident | #Car https://t.co/BpMeskZj4h",Vellore,58,15
1.45E+18,2021-10-07 13:07:00+00:00,"In 83 wn my bro ws 3yrs old, a whole masjid offered prayer 4 his recovery as he ws critical due2an accident.This ws India.
Evn nw in Katpadi,Udupi dist, d flower sellers r Muslims,majority of buyers r hindus.. Interestingly majority of Christian's plant Flowers in d nearby area.",Katpadi,0,0
1.38E+18,2021-04-18 09:02:00+00:00,காட்பாடியை அடுத்துள்ள லத்தேரியில் பட்டாசு கடையில் பயங்கர தீ விபத்து 3 பேர் பலி https://t.co/8Pa0Ey1bk3 via @myranipettai,,0,0
1.21E+18,2019-12-20 14:05:00+00:00,@PiyushGoyal @PiyushGoyalOffc @RailMinIndia @GMSRailway accident averted at katpadi Station due to some wise thinking of a passenger to pull up chain..apathy is RPF came just to enquire who pull the chain. Is passenger safety will be given more importance?,Katpadi,0,0
1.17E+18,2019-09-10 07:40:00+00:00,"ஒரே தண்டவாளத்தில் நேருக்கு நேர் வந்த இரண்டு ரயில்கள்! - அடுத்து நடந்தது என்ன?
#Chennai

https://t.co/d0WEWuDdmL",,0,0
1.53E+18,2022-06-01 02:38:00+00:00,"Traffic will be diverted through various roads from June 1 to ensure repair work on the Katpadi Road bridge which spans the tracks near Katpadi railway station. 

#TrafficUpdate #TamilNadu #Katpadi 
https://t.co/ooCSYJfRI5",Katpadi,0,0
1.41E+18,2021-07-08 01:33:00+00:00,"2 Mangaluru-Chennai train to remain canceled
Train services between Mangaluru and Chennai partially canceled in view of line &amp; power block to facilitate engineering works pertaining to strengthening of a road overbridge at Katpadi railway station.
https://t.co/zdRQYtrAIO",Katpadi,2,0
1.22E+18,2020-01-30 15:44:00+00:00,"@dmkathiranand @asianet_tamil @DMKITwing @arivalayam @DMKVellore_ @TamilTheHindu @htTweets @the_hindu @dinakaranonline @dinamalarweb We keep voting DMK for past 20 years in katpadi constitution, till now we don’t have proper roads &amp; street lights around Katpadi. Traffic is very bad near Chittoor road &amp; railway station. It will be appreciated if it’s resolved soon.",Katpadi,0,0
1.09E+18,2019-01-28 01:55:00+00:00,"@ncbn @JaiTDP @ysjagan @YSRCParty @Srdencogtl @drmgtl KIND ATTEN: DRM GUNTAKAL Div
 Sir my village (Gurugunetham) road is closed due to the removal of Level Crossing No.55 on the year 2009 (Near Bommasamudram Railway Station Tirupathi-Katpadi Line), Provid Road to my Village sir. https://t.co/PRrINkIhzS",Katpadi,0,0
7.39E+17,2016-06-04 13:44:00+00:00,travelling to Katpadi Junction railway station from Kodaikanal Road railway station https://t.co/p1yRYgZZnB,Katpadi,0,0
2.96E+17,2013-01-27 16:38:00+00:00,"Check distance from Katpadi Railway Station, Tamil Nadu, India to Sadum Road, Chittoor, Andhra Pradesh, India @ http://t.co/DIQIskpP!",Katpadi,0,0
1.68E+17,2012-02-09 11:21:00+00:00,"Check distance from Katpadi Road, Vellore, Tamil Nadu, India to Vascodagama Railway Station, Goa, India @ http://t.co/DIQMZUqJ!",Vellore,0,0
1.46E+17,2011-12-10 14:09:00+00:00,Renigunta Car Rental from Renigunta Junction Railway Station to Katpadi Road Vellore @ http://t.co/TQUUzEFK,Vellore,0,0
